# LAMMPS data file written by OVITO Basic 3.6.0
1224 atoms
2 atom types
0.0 14.55 xlo xhi
-0.05 20.0470622842 ylo yhi
-2.6112294741 62.6024163269 zlo zhi

Atoms  # atomic

390 2 2.52685 2.3526 7.75263
805 1 4.95185 2.3526 7.75263
799 1 7.37685 6.46964 3.91653
800 1 7.37685 4.70519 7.11328
801 2 7.37685 4.11704 4.55588
806 1 7.37685 1.76445 5.19523
1024 2 9.80185 1.76445 5.19523
1162 1 12.2269 1.76445 5.19523
1218 1 9.80185 4.11704 4.55588
1219 1 12.2269 6.46964 3.91653
1220 1 12.2269 4.70519 7.11328
1221 2 12.2269 4.11704 4.55588
1222 2 9.80185 4.70519 7.11328
1223 2 9.80185 6.46964 3.91653
810 2 7.37685 2.3526 7.75263
1022 2 12.2269 2.3526 7.75263
1164 1 9.80185 2.3526 7.75263
370 1 0.10185 8.82223 3.27718
373 2 2.52685 8.82223 3.27718
790 1 4.95185 8.82223 3.27718
369 1 0.10185 11.763 5.19523
372 1 2.52685 9.41038 5.83458
374 2 0.10185 9.41038 5.83458
376 2 2.52685 11.763 5.19523
377 1 0.10185 7.05779 6.47393
384 2 2.52685 7.05779 6.47393
789 1 4.95185 11.763 5.19523
794 2 4.95185 9.41038 5.83458
797 1 4.95185 7.05779 6.47393
335 1 2.52685 12.3511 7.75263
339 2 0.10185 12.3511 7.75263
759 2 4.95185 12.3511 7.75263
793 2 7.37685 8.82223 3.27718
1210 1 9.80185 8.82223 3.27718
1213 2 12.2269 8.82223 3.27718
792 1 7.37685 9.41038 5.83458
796 2 7.37685 11.763 5.19523
804 2 7.37685 7.05779 6.47393
1209 1 9.80185 11.763 5.19523
1212 1 12.2269 9.41038 5.83458
1214 2 9.80185 9.41038 5.83458
1216 2 12.2269 11.763 5.19523
1217 1 9.80185 7.05779 6.47393
1224 2 12.2269 7.05779 6.47393
755 1 7.37685 12.3511 7.75263
1175 1 12.2269 12.3511 7.75263
1179 2 9.80185 12.3511 7.75263
358 1 2.52685 18.8208 3.27718
360 2 0.10185 18.8208 3.27718
780 2 4.95185 18.8208 3.27718
321 1 0.10185 19.4089 5.83458
323 2 2.52685 19.4089 5.83458
326 1 0.10185 14.7037 7.11328
327 1 2.52685 17.0563 6.47393
329 2 2.52685 14.7037 7.11328
331 2 0.10185 17.0563 6.47393
361 1 0.10185 16.4682 3.91653
364 1 2.52685 14.1156 4.55588
366 2 0.10185 14.1156 4.55588
368 2 2.52685 16.4682 3.91653
741 1 4.95185 19.4089 5.83458
746 1 4.95185 14.7037 7.11328
751 2 4.95185 17.0563 6.47393
781 1 4.95185 16.4682 3.91653
786 2 4.95185 14.1156 4.55588
778 1 7.37685 18.8208 3.27718
1198 1 12.2269 18.8208 3.27718
1200 2 9.80185 18.8208 3.27718
743 2 7.37685 19.4089 5.83458
747 1 7.37685 17.0563 6.47393
749 2 7.37685 14.7037 7.11328
784 1 7.37685 14.1156 4.55588
788 2 7.37685 16.4682 3.91653
1161 1 9.80185 19.4089 5.83458
1163 2 12.2269 19.4089 5.83458
1166 1 9.80185 14.7037 7.11328
1167 1 12.2269 17.0563 6.47393
1169 2 12.2269 14.7037 7.11328
1171 2 9.80185 17.0563 6.47393
1201 1 9.80185 16.4682 3.91653
1204 1 12.2269 14.1156 4.55588
1206 2 9.80185 14.1156 4.55588
1208 2 12.2269 16.4682 3.91653
387 1 2.52685 0.0 8.39197
388 2 0.10185 0.0 8.39197
808 2 4.95185 0.0 8.39197
342 1 0.10185 5.29334 9.67067
344 1 2.52685 5.88149 12.2281
345 2 2.52685 5.29334 9.67067
346 2 0.10185 5.88149 12.2281
350 1 0.10185 0.588149 10.9494
351 1 2.52685 2.94074 10.31
353 2 2.52685 0.588149 10.9494
355 2 0.10185 2.94074 10.31
762 1 4.95185 5.29334 9.67067
766 2 4.95185 5.88149 12.2281
770 1 4.95185 0.588149 10.9494
775 2 4.95185 2.94074 10.31
349 1 0.10185 3.52889 12.8674
352 1 2.52685 1.1763 13.5068
354 2 0.10185 1.1763 13.5068
356 2 2.52685 3.52889 12.8674
769 1 4.95185 3.52889 12.8674
774 2 4.95185 1.1763 13.5068
807 1 7.37685 0.0 8.39197
1091 2 9.80185 0.0 8.39197
1098 1 12.2269 0.0 8.39197
764 1 7.37685 5.88149 12.2281
765 2 7.37685 5.29334 9.67067
771 1 7.37685 2.94074 10.31
773 2 7.37685 0.588149 10.9494
1182 1 9.80185 5.29334 9.67067
1184 1 12.2269 5.88149 12.2281
1185 2 12.2269 5.29334 9.67067
1186 2 9.80185 5.88149 12.2281
1190 1 9.80185 0.588149 10.9494
1191 1 12.2269 2.94074 10.31
1193 2 12.2269 0.588149 10.9494
1195 2 9.80185 2.94074 10.31
772 1 7.37685 1.1763 13.5068
776 2 7.37685 3.52889 12.8674
1189 1 9.80185 3.52889 12.8674
1192 1 12.2269 1.1763 13.5068
1194 2 9.80185 1.1763 13.5068
1196 2 12.2269 3.52889 12.8674
334 1 0.10185 9.99853 8.39197
337 2 2.52685 9.99853 8.39197
343 1 2.52685 7.64594 9.03132
347 2 0.10185 7.64594 9.03132
754 1 4.95185 9.99853 8.39197
767 2 4.95185 7.64594 9.03132
333 1 0.10185 12.9393 10.31
336 1 2.52685 10.5867 10.9494
338 2 0.10185 10.5867 10.9494
340 2 2.52685 12.9393 10.31
341 1 0.10185 8.23408 11.5887
348 2 2.52685 8.23408 11.5887
753 1 4.95185 12.9393 10.31
758 2 4.95185 10.5867 10.9494
761 1 4.95185 8.23408 11.5887
296 1 0.10185 11.1748 13.5068
299 2 2.52685 11.1748 13.5068
716 1 4.95185 11.1748 13.5068
757 2 7.37685 9.99853 8.39197
763 1 7.37685 7.64594 9.03132
1174 1 9.80185 9.99853 8.39197
1177 2 12.2269 9.99853 8.39197
1183 1 12.2269 7.64594 9.03132
1187 2 9.80185 7.64594 9.03132
756 1 7.37685 10.5867 10.9494
760 2 7.37685 12.9393 10.31
768 2 7.37685 8.23408 11.5887
1173 1 9.80185 12.9393 10.31
1176 1 12.2269 10.5867 10.9494
1178 2 9.80185 10.5867 10.9494
1180 2 12.2269 12.9393 10.31
1181 1 9.80185 8.23408 11.5887
1188 2 12.2269 8.23408 11.5887
719 2 7.37685 11.1748 13.5068
1136 1 9.80185 11.1748 13.5068
1139 2 12.2269 11.1748 13.5068
325 1 0.10185 17.6445 9.03132
332 2 2.52685 17.6445 9.03132
745 1 4.95185 17.6445 9.03132
288 1 0.10185 15.88 12.2281
289 1 2.52685 18.2326 11.5887
291 2 2.52685 15.88 12.2281
293 2 0.10185 18.2326 11.5887
328 1 2.52685 15.2919 9.67067
330 2 0.10185 15.2919 9.67067
708 1 4.95185 15.88 12.2281
713 2 4.95185 18.2326 11.5887
750 2 4.95185 15.2919 9.67067
297 1 2.52685 13.5274 12.8674
301 2 0.10185 13.5274 12.8674
721 2 4.95185 13.5274 12.8674
752 2 7.37685 17.6445 9.03132
1165 1 9.80185 17.6445 9.03132
1172 2 12.2269 17.6445 9.03132
709 1 7.37685 18.2326 11.5887
711 2 7.37685 15.88 12.2281
748 1 7.37685 15.2919 9.67067
1128 1 9.80185 15.88 12.2281
1129 1 12.2269 18.2326 11.5887
1131 2 12.2269 15.88 12.2281
1133 2 9.80185 18.2326 11.5887
1168 1 12.2269 15.2919 9.67067
1170 2 9.80185 15.2919 9.67067
717 1 7.37685 13.5274 12.8674
1137 1 12.2269 13.5274 12.8674
1141 2 9.80185 13.5274 12.8674
304 1 0.10185 6.46964 14.7855
307 2 2.52685 6.46964 14.7855
724 1 4.95185 6.46964 14.7855
312 1 0.10185 1.76445 16.0642
313 1 2.52685 4.11704 15.4248
315 2 2.52685 1.76445 16.0642
317 2 0.10185 4.11704 15.4248
732 1 4.95185 1.76445 16.0642
737 2 4.95185 4.11704 15.4248
311 1 0.10185 4.70519 17.9822
314 1 2.52685 2.3526 18.6216
316 2 0.10185 2.3526 18.6216
318 2 2.52685 4.70519 17.9822
731 1 4.95185 4.70519 17.9822
736 2 4.95185 2.3526 18.6216
727 2 7.37685 6.46964 14.7855
1144 1 9.80185 6.46964 14.7855
1147 2 12.2269 6.46964 14.7855
733 1 7.37685 4.11704 15.4248
735 2 7.37685 1.76445 16.0642
1152 1 9.80185 1.76445 16.0642
1153 1 12.2269 4.11704 15.4248
1155 2 12.2269 1.76445 16.0642
1157 2 9.80185 4.11704 15.4248
734 1 7.37685 2.3526 18.6216
738 2 7.37685 4.70519 17.9822
1151 1 9.80185 4.70519 17.9822
1154 1 12.2269 2.3526 18.6216
1156 2 9.80185 2.3526 18.6216
1158 2 12.2269 4.70519 17.9822
305 1 2.52685 8.82223 14.1461
309 2 0.10185 8.82223 14.1461
729 2 4.95185 8.82223 14.1461
298 1 2.52685 11.763 16.0642
300 2 0.10185 11.763 16.0642
303 1 0.10185 9.41038 16.7035
306 1 2.52685 7.05779 17.3429
308 2 0.10185 7.05779 17.3429
310 2 2.52685 9.41038 16.7035
720 2 4.95185 11.763 16.0642
723 1 4.95185 9.41038 16.7035
728 2 4.95185 7.05779 17.3429
260 1 0.10185 12.3511 18.6216
263 2 2.52685 12.3511 18.6216
680 1 4.95185 12.3511 18.6216
725 1 7.37685 8.82223 14.1461
1145 1 12.2269 8.82223 14.1461
1149 2 9.80185 8.82223 14.1461
718 1 7.37685 11.763 16.0642
726 1 7.37685 7.05779 17.3429
730 2 7.37685 9.41038 16.7035
1138 1 12.2269 11.763 16.0642
1140 2 9.80185 11.763 16.0642
1143 1 9.80185 9.41038 16.7035
1146 1 12.2269 7.05779 17.3429
1148 2 9.80185 7.05779 17.3429
1150 2 12.2269 9.41038 16.7035
683 2 7.37685 12.3511 18.6216
1100 1 9.80185 12.3511 18.6216
1103 2 12.2269 12.3511 18.6216
287 1 0.10185 18.8208 14.1461
290 1 2.52685 16.4682 14.7855
292 2 0.10185 16.4682 14.7855
294 2 2.52685 18.8208 14.1461
707 1 4.95185 18.8208 14.1461
712 2 4.95185 16.4682 14.7855
252 1 0.10185 17.0563 17.3429
253 1 2.52685 19.4089 16.7035
255 2 2.52685 17.0563 17.3429
257 2 0.10185 19.4089 16.7035
295 1 0.10185 14.1156 15.4248
302 2 2.52685 14.1156 15.4248
672 1 4.95185 17.0563 17.3429
677 2 4.95185 19.4089 16.7035
715 1 4.95185 14.1156 15.4248
261 1 2.52685 14.7037 17.9822
265 2 0.10185 14.7037 17.9822
685 2 4.95185 14.7037 17.9822
710 1 7.37685 16.4682 14.7855
714 2 7.37685 18.8208 14.1461
1127 1 9.80185 18.8208 14.1461
1130 1 12.2269 16.4682 14.7855
1132 2 9.80185 16.4682 14.7855
1134 2 12.2269 18.8208 14.1461
673 1 7.37685 19.4089 16.7035
675 2 7.37685 17.0563 17.3429
722 2 7.37685 14.1156 15.4248
1092 1 9.80185 17.0563 17.3429
1093 1 12.2269 19.4089 16.7035
1095 2 12.2269 17.0563 17.3429
1097 2 9.80185 19.4089 16.7035
1135 1 9.80185 14.1156 15.4248
1142 2 12.2269 14.1156 15.4248
681 1 7.37685 14.7037 17.9822
1101 1 12.2269 14.7037 17.9822
1105 2 9.80185 14.7037 17.9822
277 1 2.52685 5.29334 20.5396
281 2 0.10185 5.29334 20.5396
319 1 0.10185 0.0 19.2609
320 2 2.52685 0.0 19.2609
701 2 4.95185 5.29334 20.5396
739 1 4.95185 0.0 19.2609
276 1 0.10185 2.94074 21.179
279 2 2.52685 2.94074 21.179
284 1 2.52685 0.588149 21.8183
285 2 0.10185 0.588149 21.8183
696 1 4.95185 2.94074 21.179
705 2 4.95185 0.588149 21.8183
275 1 0.10185 5.88149 23.097
278 1 2.52685 3.52889 23.7364
280 2 0.10185 3.52889 23.7364
282 2 2.52685 5.88149 23.097
283 1 0.10185 1.1763 24.3757
286 2 2.52685 1.1763 24.3757
695 1 4.95185 5.88149 23.097
700 2 4.95185 3.52889 23.7364
703 1 4.95185 1.1763 24.3757
697 1 7.37685 5.29334 20.5396
740 2 7.37685 0.0 19.2609
1117 1 12.2269 5.29334 20.5396
1121 2 9.80185 5.29334 20.5396
1159 1 9.80185 0.0 19.2609
1160 2 12.2269 0.0 19.2609
699 2 7.37685 2.94074 21.179
704 1 7.37685 0.588149 21.8183
1116 1 9.80185 2.94074 21.179
1119 2 12.2269 2.94074 21.179
1124 1 12.2269 0.588149 21.8183
1125 2 9.80185 0.588149 21.8183
698 1 7.37685 3.52889 23.7364
702 2 7.37685 5.88149 23.097
706 2 7.37685 1.1763 24.3757
1115 1 9.80185 5.88149 23.097
1118 1 12.2269 3.52889 23.7364
1120 2 9.80185 3.52889 23.7364
1122 2 12.2269 5.88149 23.097
1123 1 9.80185 1.1763 24.3757
1126 2 12.2269 1.1763 24.3757
268 1 0.10185 7.64594 19.9003
269 1 2.52685 9.99853 19.2609
271 2 2.52685 7.64594 19.9003
273 2 0.10185 9.99853 19.2609
688 1 4.95185 7.64594 19.9003
693 2 4.95185 9.99853 19.2609
262 1 2.52685 12.9393 21.179
264 2 0.10185 12.9393 21.179
267 1 0.10185 10.5867 21.8183
270 1 2.52685 8.23408 22.4577
272 2 0.10185 8.23408 22.4577
274 2 2.52685 10.5867 21.8183
684 2 4.95185 12.9393 21.179
687 1 4.95185 10.5867 21.8183
692 2 4.95185 8.23408 22.4577
231 1 2.52685 11.1748 24.3757
235 2 0.10185 11.1748 24.3757
655 2 4.95185 11.1748 24.3757
689 1 7.37685 9.99853 19.2609
691 2 7.37685 7.64594 19.9003
1108 1 9.80185 7.64594 19.9003
1109 1 12.2269 9.99853 19.2609
1111 2 12.2269 7.64594 19.9003
1113 2 9.80185 9.99853 19.2609
682 1 7.37685 12.9393 21.179
690 1 7.37685 8.23408 22.4577
694 2 7.37685 10.5867 21.8183
1102 1 12.2269 12.9393 21.179
1104 2 9.80185 12.9393 21.179
1107 1 9.80185 10.5867 21.8183
1110 1 12.2269 8.23408 22.4577
1112 2 9.80185 8.23408 22.4577
1114 2 12.2269 10.5867 21.8183
651 1 7.37685 11.1748 24.3757
1071 1 12.2269 11.1748 24.3757
1075 2 9.80185 11.1748 24.3757
254 1 2.52685 17.6445 19.9003
256 2 0.10185 17.6445 19.9003
259 1 0.10185 15.2919 20.5396
266 2 2.52685 15.2919 20.5396
676 2 4.95185 17.6445 19.9003
679 1 4.95185 15.2919 20.5396
217 1 0.10185 18.2326 22.4577
219 2 2.52685 18.2326 22.4577
637 1 4.95185 18.2326 22.4577
222 1 0.10185 13.5274 23.7364
223 1 2.52685 15.88 23.097
225 2 2.52685 13.5274 23.7364
227 2 0.10185 15.88 23.097
642 1 4.95185 13.5274 23.7364
647 2 4.95185 15.88 23.097
674 1 7.37685 17.6445 19.9003
686 2 7.37685 15.2919 20.5396
1094 1 12.2269 17.6445 19.9003
1096 2 9.80185 17.6445 19.9003
1099 1 9.80185 15.2919 20.5396
1106 2 12.2269 15.2919 20.5396
639 2 7.37685 18.2326 22.4577
1057 1 9.80185 18.2326 22.4577
1059 2 12.2269 18.2326 22.4577
643 1 7.37685 15.88 23.097
645 2 7.37685 13.5274 23.7364
1062 1 9.80185 13.5274 23.7364
1063 1 12.2269 15.88 23.097
1065 2 12.2269 13.5274 23.7364
1067 2 9.80185 15.88 23.097
239 1 2.52685 6.46964 25.6544
243 2 0.10185 6.46964 25.6544
663 2 4.95185 6.46964 25.6544
997 1 4.78938 4.181 25.7455
26 1 1.21793 1.36959 26.6351
1051 1 0.25701 4.2902 28.1625
522 2 2.24859 3.46747 26.0209
955 2 7.10967 3.35319 26.1031
887 1 1.79001 6.30268 29.2087
150 1 4.07563 5.76814 27.9417
246 1 7.18701 1.822 26.9358
603 2 3.68172 1.32247 26.617
506 2 1.93575 2.74209 28.6412
196 1 4.0795 3.16597 27.8228
1084 2 6.27891 4.74268 27.6214
551 2 1.1781 5.16109 25.4296
455 1 14.0271 4.00364 25.6057
212 1 8.36985 4.8879 27.3008
30 2 8.81046 0.89047 28.7764
659 1 7.37685 6.46964 25.6544
1079 1 12.2269 6.46964 25.6544
1083 2 9.80185 6.46964 25.6544
520 1 10.1126 3.90504 25.6428
990 1 11.5127 1.70021 26.7727
77 1 9.78158 3.10188 28.6815
168 2 11.6697 3.65362 27.4776
566 2 9.20159 1.81561 26.7568
590 2 13.636 1.43728 27.568
508 2 11.5022 2.6747 29.7358
206 2 9.5244 5.55525 29.1528
936 2 12.259 1.09065 28.61
907 2 5.08161 9.07811 27.1793
909 1 6.41003 8.07931 28.641
230 1 0.10185 8.82223 25.0151
233 2 2.52685 8.82223 25.0151
650 1 4.95185 8.82223 25.0151
131 2 2.86096 11.2236 26.4847
1064 1 4.77128 11.5391 26.8601
1008 2 7.23612 11.866 26.4121
160 2 5.40614 11.2161 28.7877
930 1 2.97882 8.95686 27.5787
615 1 6.99101 12.3995 29.2954
939 1 0.351583 10.8325 26.8406
883 2 0.639431 8.50026 27.2695
3 2 4.50344 13.282 26.067
561 2 0.47076 12.1488 28.5111
174 1 4.46741 7.82653 29.76
110 2 13.0482 10.3068 28.8781
499 2 9.61324 9.8743 27.3241
889 2 14.2401 6.89874 26.9409
922 1 7.38627 9.46394 27.5298
224 1 9.69874 7.59294 27.6722
192 2 12.1615 7.43776 29.5162
653 2 7.37685 8.82223 25.0151
1070 1 9.80185 8.82223 25.0151
1073 2 12.2269 8.82223 25.0151
78 1 9.49027 12.1215 26.7443
1089 2 11.3176 9.42756 28.6235
869 2 12.5661 12.8019 29.095
1019 1 11.2457 11.2338 28.2747
850 1 13.0204 8.40696 27.8161
523 2 12.2067 12.1346 26.2643
532 1 2.62688 13.356 29.9132
528 2 6.1174 13.6036 28.0986
71 1 1.32402 14.0454 27.7872
1027 1 0.782355 17.2655 28.2092
218 1 2.52685 18.8208 25.0151
220 2 0.10185 18.8208 25.0151
221 1 0.10185 16.4682 25.6544
228 2 2.52685 16.4682 25.6544
640 2 4.95185 18.8208 25.0151
641 1 4.95185 16.4682 25.6544
149 1 2.95584 14.5383 25.6524
503 1 5.35159 14.4192 29.8311
147 1 4.78882 16.8993 27.9974
250 2 6.88223 19.4061 26.8663
991 2 1.51366 15.2037 29.9549
574 2 3.70269 15.2326 27.6248
90 1 6.91363 14.2551 26.2348
1007 2 2.33156 19.1186 27.2922
461 1 4.25563 18.9654 27.0543
1052 1 2.1528 19.268 29.6201
240 1 11.5641 14.6217 26.1318
93 2 13.5398 14.1723 25.4305
177 2 8.81597 14.0463 27.2684
968 1 9.25953 18.9722 27.0788
541 1 14.2366 19.6376 27.3612
581 2 11.8627 19.5845 27.0866
638 1 7.37685 18.8208 25.0151
648 2 7.37685 16.4682 25.6544
1058 1 12.2269 18.8208 25.0151
1060 2 9.80185 18.8208 25.0151
1061 1 9.80185 16.4682 25.6544
1068 2 12.2269 16.4682 25.6544
1042 1 11.7543 17.1979 27.9449
121 1 13.9145 18.6136 29.9101
585 1 11.3716 14.6182 29.2694
213 2 13.7864 15.3203 27.685
1014 1 8.65203 15.0352 29.3437
443 2 9.09252 16.8609 28.0661
48 1 7.11159 6.26534 30.1052
460 2 3.23035 3.04832 35.3689
117 2 4.27818 0.879581 33.3482
424 2 5.70786 1.54572 30.8736
1072 1 5.35543 3.13501 34.5001
64 1 5.81119 3.57181 30.7762
94 2 1.87176 0.954218 31.4144
625 2 7.20428 1.98652 33.7382
1026 1 0.14879 6.15857 32.9003
457 2 4.09238 5.74916 34.5288
846 1 2.43644 2.67779 33.1265
193 1 0.764261 2.39989 30.5984
194 1 2.90063 4.52995 30.4315
1085 1 6.12369 5.20809 33.5918
190 2 3.51965 6.382 30.5531
537 2 1.53543 4.83104 33.558
1039 2 4.74631 3.7578 32.6186
923 1 3.78232 1.05639 31.4717
644 1 2.08972 6.15704 35.3114
475 1 14.0916 4.69497 30.4639
91 1 8.09775 1.89486 30.5478
1034 1 7.99948 4.84714 32.144
608 1 10.8375 0.442519 30.1892
205 2 13.6728 4.09426 33.5758
187 1 12.2491 3.22506 32.0646
662 2 9.88758 1.77821 31.2277
535 2 7.99205 6.10158 33.9339
107 1 10.3912 5.64737 30.8489
1043 1 9.21033 4.58927 34.9585
130 1 14.1964 0.428544 31.7773
568 1 11.9577 5.2508 33.0561
188 1 7.93462 0.300967 34.9316
583 1 10.4494 0.620653 32.947
956 2 14.4701 2.42537 32.9446
986 2 9.43194 3.64479 33.1108
552 2 12.105 0.0244142 32.0217
592 1 12.643 4.91195 35.4228
483 1 10.9021 0.498178 35.4101
67 2 10.4798 6.34225 34.2219
1049 1 5.82568 9.77455 30.4081
500 2 3.08121 11.5345 30.6141
622 1 5.97494 9.86042 32.9316
113 1 4.82616 10.5565 35.4209
634 2 2.9478 9.04628 30.0427
1004 1 0.507006 9.26282 33.9226
558 1 1.65314 12.2348 32.4714
126 2 5.77679 7.83871 32.6327
481 1 4.37966 13.073 32.6901
1069 1 1.19696 10.9033 30.1793
471 2 0.7253 9.31023 31.9665
86 2 6.37071 8.52588 34.7279
546 2 2.19288 7.21883 33.5256
570 1 2.98018 8.73368 32.4445
116 2 3.7262 10.6849 33.5479
201 1 10.411 11.049 32.1339
199 2 9.04136 12.4801 30.8494
76 2 14.0327 7.1819 30.7376
1056 2 13.4029 8.60962 33.3218
1028 1 9.0404 8.42676 30.5563
669 2 13.6299 11.6148 34.5778
658 1 11.7173 7.67961 32.4197
893 1 11.7988 13.0635 32.9093
967 1 7.60648 11.9665 32.6167
58 2 7.8268 9.74162 31.5172
970 1 13.6554 12.1803 30.5683
210 1 8.12466 7.61826 34.9308
627 2 9.39525 13.2179 33.1945
661 2 10.4332 9.02746 32.4016
81 1 8.96802 11.1182 35.0443
156 1 11.6436 10.4065 34.338
470 2 6.90492 18.6736 32.4958
1017 2 7.18353 15.857 31.0293
631 1 5.38729 19.3563 30.9978
138 1 5.65389 15.601 34.4282
601 1 3.16175 17.1914 30.9202
1081 2 1.32752 18.1729 32.5451
172 1 4.78121 17.9098 32.9683
434 2 5.26722 16.9594 30.1727
14 2 3.06222 19.1122 35.3789
423 2 2.86445 15.8499 33.7401
1003 1 0.345034 15.1015 31.7307
249 2 1.21115 17.5149 30.3105
1006 1 2.47566 19.7738 33.691
153 2 3.81981 14.0064 34.4969
636 2 7.22762 18.3607 34.7036
1047 2 6.73194 14.126 35.22
507 2 3.05213 14.3308 31.8173
421 1 1.39162 16.003 35.2557
843 2 6.33521 13.5173 32.4807
513 2 9.86758 19.0403 33.6092
87 2 9.04657 17.4558 30.9128
169 2 7.67535 19.9225 32.3185
665 1 13.0057 15.9198 33.1106
664 2 11.2943 14.4156 34.8968
1088 2 14.5244 14.5652 33.3765
1021 1 9.10818 14.8712 32.1276
226 2 13.0599 14.4182 30.8646
621 1 8.01745 17.2552 32.9152
1053 2 10.7767 15.7774 32.8473
7 2 11.4166 17.4439 32.3877
467 1 7.61798 18.9198 30.3895
